0.064875,-0.010281
0.064937,-0.010281
0.065000,-0.010053
0.065062,-0.009710
0.065125,-0.009824
0.065187,-0.009938
0.065250,-0.010281
0.065312,-0.010738
0.065375,-0.011195
0.065437,-0.011081
0.065500,-0.010966
0.065562,-0.011081
0.065625,-0.011423
0.065687,-0.011880
0.065750,-0.011880
0.065812,-0.011766
0.065875,-0.011652
0.065937,-0.011652
0.066000,-0.011766
0.066062,-0.011880
0.066125,-0.012109
0.066187,-0.012223
0.066250,-0.012109
0.066312,-0.011995
0.066375,-0.012109
0.066437,-0.012223
0.066500,-0.012337
0.066562,-0.012566
0.066625,-0.012908
0.066687,-0.012908
0.066750,-0.012680
0.066812,-0.012337
0.066875,-0.012109
0.066937,-0.012109
0.067000,-0.012223
0.067062,-0.012566
0.067125,-0.012908
0.067187,-0.012794
0.067250,-0.012451
0.067312,-0.011995
0.067375,-0.011538
0.067437,-0.011423
0.067500,-0.011538
0.067562,-0.011880
0.067625,-0.011880
0.067687,-0.011652
0.067750,-0.011195
0.067812,-0.010738
0.067875,-0.010509
0.067937,-0.010624
0.068000,-0.010852
0.068062,-0.010966
0.068125,-0.011081
0.068187,-0.010852
0.068250,-0.010509
0.068312,-0.010167
0.068375,-0.010053
0.068437,-0.010053
0.068500,-0.010053
0.068562,-0.009938
0.068625,-0.009596
0.068687,-0.009139
0.068750,-0.008453
0.068812,-0.007882
0.068875,-0.007082
0.068937,-0.006511
0.069000,-0.006283
0.069062,-0.006169
0.069125,-0.006054
0.069187,-0.005826
0.069250,-0.005483
0.069312,-0.004798
0.069375,-0.004112
0.069437,-0.003541
0.069500,-0.003084
0.069562,-0.002627
0.069625,-0.002399
0.069687,-0.001942
0.069750,-0.001257
0.069812,-0.000343
0.069875,0.000571
0.069937,0.001599
0.070000,0.002285
0.070062,0.002627
0.070125,0.002970
0.070187,0.003199
0.070250,0.003770
0.070312,0.004684
0.070375,0.005369
0.070438,0.006169
0.070500,0.006854
0.070563,0.007082
0.070625,0.006854
0.070688,0.006740
0.070750,0.006626
0.070813,0.006968
0.070875,0.007311
0.070938,0.007654
0.071000,0.008453
0.071063,0.009024
0.071125,0.009024
0.071188,0.009024
0.071250,0.008796
0.071313,0.008453
0.071375,0.008682
0.071438,0.008910
0.071500,0.009024
0.071563,0.009024
0.071625,0.008796
0.071688,0.008339
0.071750,0.007425
0.071813,0.006740
0.071875,0.006283
0.071938,0.005940
0.072000,0.005940
0.072063,0.005826
0.072125,0.005483
0.072188,0.004912
0.072250,0.004341
0.072313,0.003770
0.072375,0.003427
0.072438,0.002970
0.072500,0.002856
0.072563,0.002399
0.072625,0.001828
0.072688,0.001485
0.072750,0.000685
0.072813,0.000000
0.072875,-0.000571
0.072938,-0.000914
0.073000,-0.001028
0.073063,-0.001028
0.073125,-0.001142
0.073188,-0.001257
0.073250,-0.001371
0.073313,-0.001599
0.073375,-0.001828
0.073438,-0.001828
0.073500,-0.001942
0.073563,-0.001942
0.073625,-0.001942
0.073688,-0.001942
0.073750,-0.002056
0.073813,-0.002056
0.073875,-0.001942
0.073938,-0.002056
0.074000,-0.002056
0.074063,-0.002170
0.074125,-0.002399
0.074188,-0.002513
0.074250,-0.002513
0.074313,-0.002513
0.074375,-0.002285
0.074438,-0.001942
0.074500,-0.001828
0.074563,-0.001714
0.074625,-0.002170
0.074688,-0.002627
0.074750,-0.002742
0.074813,-0.002742
0.074875,-0.002399
0.074938,-0.002056
0.075000,-0.002056
0.075063,-0.002285
0.075125,-0.002970
0.075188,-0.003541
0.075250,-0.003541
0.075313,-0.003541
0.075375,-0.003199
0.075438,-0.002856
0.075500,-0.002742
0.075563,-0.002856
0.075625,-0.003199
0.075688,-0.003541
0.075750,-0.003313
0.075813,-0.002742
0.075875,-0.002399
0.075938,-0.002170
0.076000,-0.002399
0.076063,-0.002627
0.076125,-0.002627
0.076188,-0.002856
0.076250,-0.002970
0.076313,-0.002970
0.076375,-0.002856
0.076438,-0.002627
0.076500,-0.002742
0.076563,-0.002970
0.076625,-0.003199
0.076688,-0.003541
0.076750,-0.003998
